"dataset";"trait";"gene_list";"cluster";"median.genes";"median.umi";"median.score_genetic";"neg.log10.p.val_genetic";"neg.log10.p.val.adj_genetic";"median.score_drugs";"neg.log10.p.val_drugs";"neg.log10.p.val.adj_drugs"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_2";1782;3195;-0.0327873568528767;0.00603439415324939;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_3";2031;5326.5;0.0092529056076394;0.560868687433394;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_4";1129.5;2259;-0.0116536748912783;0.182345872513839;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_5";940;1809;-0.0154212444033745;0.127129985656467;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_6";1724;3627;0.0632874779838963;1.87619178630978;0.834799101151552;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_7";1235;2301;0.0291573624895345;1.08782137074445;0.0464286855862222;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_8";2521.5;7207;0.0285776269928274;0.919416940355057;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_9";909.5;1815;-0.00105151802985478;0.404988337517559;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CAD";"top60_genes";"cluster_10";1812;4030.5;-0.00181216469623525;0.333806331381058;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_0";921.5;1516.5;-0.0174151285483869;0.0897926549767147;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_1";759.5;1311.5;0.0123032459621573;0.721518462539845;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_2";1782;3195;-0.0144398667384907;0.130108016630003;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_3";2031;5326.5;-0.0398756388133785;0.0111724612122174;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_4";1129.5;2259;0.035519674927916;1.12382558668522;0.0824329015269954;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_5";940;1809;0.0174716300305214;0.777326956129279;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_6";1724;3627;0.115831688861234;2.95865074211864;1.91725805696041;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_7";1235;2301;0.0438901708196331;1.39258840406219;0.351195718903969;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_8";2521.5;7207;-0.050502469712881;0.00493496953212205;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_9";909.5;1815;-0.0334194710799371;0.0135404118901222;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHD";"top50_genes";"cluster_10";1812;4030.5;-0.0316685020484891;0.0546733327865589;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_0";921.5;1516.5;0.0107499350622493;0.697712498592463;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_1";759.5;1311.5;0.00559656552982305;0.564199061292421;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_2";1782;3195;0.0020637008848654;0.430435459730038;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_3";2031;5326.5;0.0360090125446844;1.17852989887209;0.137137213713864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_4";1129.5;2259;0.00603365353500198;0.524517512237582;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_5";940;1809;0.00831620011166619;0.601409102738471;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_6";1724;3627;0.0312418698356399;1.08253791772432;0.041145232566091;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_7";1235;2301;0.0169876598430936;0.804143774867629;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_8";2521.5;7207;0.0479089789023024;1.41684465330824;0.375451968150015;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_9";909.5;1815;0.0274053678550882;0.985522888518939;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CHOL";"top70_genes";"cluster_10";1812;4030.5;-0.00119320786730208;0.341269106432506;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_0";921.5;1516.5;0.0392486155299896;1.46474930723409;0.423356622075867;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_1";759.5;1311.5;0.0268075268909425;1.05408272369929;0.012690038541069;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_2";1782;3195;0.0378569115594297;1.44981507422177;0.408422389063544;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_3";2031;5326.5;0.0498680982932505;1.52003648431971;0.478643799161487;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_4";1129.5;2259;0.0239418386209469;0.941997196881581;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_5";940;1809;0.0271180189692684;1.02691557367716;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_6";1724;3627;0.000590528573094329;0.386730265821403;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_7";1235;2301;0.0110073507138509;0.653103964577872;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_8";2521.5;7207;0.0490099597270847;1.4425362253712;0.40114354021298;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_9";909.5;1815;0.0442047934219308;1.41684465330824;0.375451968150015;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"CIRR";"top70_genes";"cluster_10";1812;4030.5;0.0811353905360413;2.38725957055713;1.3458668853989;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_0";921.5;1516.5;0.162797270269238;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_1";759.5;1311.5;0.185630294282534;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_2";1782;3195;0.120425194800061;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_3";2031;5326.5;0.196554274221975;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_4";1129.5;2259;0.141302004086284;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_5";940;1809;0.171782729884804;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_6";1724;3627;0.1310083169175;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_7";1235;2301;0.152909136217567;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_8";2521.5;7207;0.173215358937403;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_9";909.5;1815;0.199220742092002;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"EPI";"top130_genes";"cluster_10";1812;4030.5;0.0750714889923736;2.92086218122924;1.87946949607101;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_0";921.5;1516.5;0.102658221800691;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_1";759.5;1311.5;0.113532958600398;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_2";1782;3195;0.0762687562819193;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_3";2031;5326.5;0.125501113470143;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_4";1129.5;2259;0.0895280863138175;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_5";940;1809;0.103326272944648;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_6";1724;3627;0.0881587241815096;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_7";1235;2301;0.110905574764985;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_8";2521.5;7207;0.112810304742455;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_9";909.5;1815;0.122607622670979;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"IKD";"top240_genes";"cluster_10";1812;4030.5;0.0629077141499969;3.30107342294084;2.25968073778262;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_0";921.5;1516.5;0.0131231056747727;0.775769412982605;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_1";759.5;1311.5;-0.000524284222050621;0.381054506911929;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_2";1782;3195;-2.84470283319627e-05;0.368396764318443;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_3";2031;5326.5;0.0458692084835017;1.72358162310362;0.682188937945393;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_4";1129.5;2259;-0.0102500159280548;0.167342956316295;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_5";940;1809;-0.00462566166613645;0.277574041392832;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_6";1724;3627;-0.0254050379690967;0.0253935928381406;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_7";1235;2301;-0.00831786530040207;0.194338722842998;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_8";2521.5;7207;0.0507643720812134;1.83569057149243;0.794297886334201;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_9";909.5;1815;0.023627656670879;1.03343244059493;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LD";"top120_genes";"cluster_10";1812;4030.5;0.00153846645549234;0.381890693898343;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_0";921.5;1516.5;0.0167161309491293;0.836882052299844;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_1";759.5;1311.5;0.00898590452020672;0.647089515566775;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_2";1782;3195;0.0126846765809708;0.700972167249453;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_3";2031;5326.5;0.044482562855153;1.38409337562046;0.342700690462237;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_4";1129.5;2259;0.00426637454834189;0.488026457780736;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_5";940;1809;0.00558343243429862;0.538995335606205;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_6";1724;3627;0.0390787819061962;1.28404008364206;0.242647398483839;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_7";1235;2301;0.0266121403701905;1.06152370210037;0.0201310169421458;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_8";2521.5;7207;0.0631323164272766;1.80971172910657;0.768319043948346;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_9";909.5;1815;0.0243249521013248;0.919777799937018;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LDL";"top70_genes";"cluster_10";1812;4030.5;-0.00518019396688393;0.278562572506813;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_0";921.5;1516.5;0.0236078618347812;1.25968073778262;0.218288052624394;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_1";759.5;1311.5;0.0189582422445134;1.02004005569312;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_2";1782;3195;0.0175134201672573;0.981342928610619;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_3";2031;5326.5;0.0471708057459148;2.18713007063401;1.14573738547578;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_4";1129.5;2259;0.0198614471255566;0.983427879719685;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_5";940;1809;0.0238944497629946;1.17073965444584;0.129346969287613;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_6";1724;3627;0.0111541736935194;0.67761737487091;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_7";1235;2301;0.0131698123885327;0.794568390535972;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_8";2521.5;7207;0.0361481619405358;1.54825699175257;0.506864306594347;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_9";909.5;1815;0.0383457197061902;1.83272609252869;0.791333407370462;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"LUD";"top190_genes";"cluster_10";1812;4030.5;-0.011878099157958;0.130166614010096;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_0";921.5;1516.5;0.152876721030944;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_1";759.5;1311.5;0.192325617444515;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_2";1782;3195;0.115237884040276;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_3";2031;5326.5;0.165477260011267;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_4";1129.5;2259;0.137720576512683;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_5";940;1809;0.157673800793678;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_6";1724;3627;0.163873150881163;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_7";1235;2301;0.177730075303165;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_8";2521.5;7207;0.136916374796253;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_9";909.5;1815;0.181280312690291;4.00004342727686;2.95865074211864;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"PAR";"top80_genes";"cluster_10";1812;4030.5;0.119848272149911;3.69901343161288;2.65762074645466;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_0";921.5;1516.5;-0.00139306650808971;0.37226805204756;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_1";759.5;1311.5;-0.00492477077322304;0.294265214448265;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_2";1782;3195;-0.0068599060366262;0.225964626524344;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_3";2031;5326.5;0.0270948689164363;1.02277721484957;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_4";1129.5;2259;-0.0140745195807263;0.125329738519084;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_5";940;1809;-0.00784487570572377;0.230813845540269;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_6";1724;3627;-0.0110945830862189;0.172157444487007;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_7";1235;2301;-0.00196513010105487;0.343178935727945;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_8";2521.5;7207;0.0188681257775953;0.774475713837392;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_9";909.5;1815;0.0040552162601557;0.489632479266686;0;"N/A";"N/A";"N/A"
"intestine_human_adult_HFGA_A1";"T1D";"top90_genes";"cluster_10";1812;4030.5;0.033717522039943;1.16817365299636;0.126780967838136;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_0";7363.5;58439;0.0214644676663668;0.587246998560319;0;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_1";5645.5;31699.5;0.0797597103821163;1.59180346196501;0.550410776806788;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_2";5552;25019;0.0844721090837562;1.77215672266319;0.730764037504964;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_3";7785.5;72409.5;0.0683742610031033;1.34876541327872;0.307372728120494;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_4";5381;25742;0.0870730666067807;1.77993533923681;0.738542654078583;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_5";4117;14447;0.0821780060056831;1.66962965392767;0.628236968769447;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_6";7081.5;52663.5;0.0733055198804687;1.50035634465846;0.458963659500234;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_7";7331;52297;0.0775101314231708;1.6497954089427;0.608402723784475;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_8";6445.5;40899;0.0589534954358716;1.24493116088179;0.203538475723566;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_9";5991;27353.5;0.0712291423358298;1.51149271077642;0.470100025618193;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"AHD";"top120_genes";"cluster_10";4668;24030;0.0880506327264253;1.81535199645926;0.773959311301039;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_0";7363.5;58439;0.0406390622309336;0.826565783823868;0;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_1";5645.5;31699.5;0.128047838771163;2.38725957055713;1.3458668853989;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_2";5552;25019;0.11837717507248;2.38725957055713;1.3458668853989;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_3";7785.5;72409.5;0.092051981011834;1.71448611826909;0.673093433110864;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_4";5381;25742;0.124531546871492;2.44374092650958;1.40234824135135;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_5";4117;14447;0.123264935060668;2.36657497169728;1.32518228653905;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_6";7081.5;52663.5;0.10924851783679;2.10241633598642;1.0610236508282;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_7";7331;52297;0.114763781082095;2.30107342294084;1.25968073778262;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_8";6445.5;40899;0.101682707649827;1.99572205349422;0.954329368335995;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_9";5991;27353.5;0.10027134760704;1.95865074211864;0.917258056960413;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALS";"top90_genes";"cluster_10";4668;24030;0.102268241184316;2.02231982198801;0.98092713682979;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_0";7363.5;58439;0.0207966508830301;0.532435321693229;0;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_1";5645.5;31699.5;0.0542999960097955;1.08622957489315;0.0448368897349209;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_2";5552;25019;0.0868969315510666;1.63082756986672;0.589434884708495;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_3";7785.5;72409.5;0.0405229372778576;0.80138634032244;0;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_4";5381;25742;0.0773888820879497;1.50728303825003;0.4658903530918;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_5";4117;14447;0.0768836490496131;1.53169609686471;0.49030341170648;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_6";7081.5;52663.5;0.0641101376773977;1.2147135922661;0.173320907107871;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_7";7331;52297;0.0806867825560466;1.60036970579582;0.558977020637599;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_8";6445.5;40899;0.0441726572495931;0.937085593192352;0;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_9";5991;27353.5;0.0894218908073073;1.69901343161288;0.657620746454656;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"ALZ";"top60_genes";"cluster_10";4668;24030;0.105624515817048;1.87946949607101;0.838076810912788;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"CAD";"top90_genes";"cluster_0";7363.5;58439;-0.0218870113352317;0.156935285277256;0;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"CAD";"top90_genes";"cluster_1";5645.5;31699.5;0.0306098136538843;0.744288640633818;0;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"CAD";"top90_genes";"cluster_2";5552;25019;0.0177270541241504;0.570937418944166;0;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"CAD";"top90_genes";"cluster_3";7785.5;72409.5;0.0168658532866475;0.530958128153742;0;"N/A";"N/A";"N/A"
"kidney_mouse_10X";"CAD";"top90_genes";"cluster_4";5381;25742;0.0335389313285614;0.823952168221181;0;"N/A";"N/A";"N/A"
